temperature,humidity
29.6,45.76
17.3,97.03
19.78,66.75
34.47,76.52
20.39,64.8
35.23,38.43
29.29,54.06
20.37,64.8
31.49,44.29
20.36,85.8
14.76,99.96
23.02,44.78
23.67,44.78
30.81,55.52
29.2,52.59
22.74,45.76
36.55,48.2
20.12,67.24
37.52,42.34
28.61,37.95
25.5,68.22
27.24,58.45
23.38,69.2
37.89,69.2
28.62,53.57
20.31,66.75
21.69,80.91
23.83,73.59
36.07,44.78
30.44,31.6
24.6,65.78
21.58,83.84
18.88,99.96
22.97,77.98
23.86,70.17
37.6,42.83
36.59,47.22
33.25,30.62
24.05,70.17
22.89,65.29
37.85,49.18
39.4,30.13
15.23,87.26
34.92,30.62
11.85,98
34.47,36.48
13.9,87.26
11.75,99.96
13.33,96.05
29.84,42.83
10.95,98.49
19.62,60.41
32.59,39.41
16.34,87.75
33.26,38.92
26.54,62.36
12.92,99.96
14.99,98.98
17.39,91.17
15.54,94.1
18.13,89.7
15.96,95.56
16.84,91.66
32.59,40.39
18.38,87.26
21.45,69.68
8.51,99.96
14.77,98.98
33.77,40.39
19.69,62.36
21.86,73.1
24.76,64.8
23.1,67.24
21.5,74.08
20.08,74.57
20.34,74.57
27.27,56.5
26.68,67.24
22.54,73.1
34.02,56.99
21.77,70.17
28.06,56.01
35.52,52.11
22.55,68.22
20.48,58.94
33.43,27.69
23.82,73.1
28.85,49.18
28.97,56.5
29.93,55.52
24.41,57.96
27.91,60.89
26.34,60.89
26.36,92.63
14.3,99.96
19.91,92.63
13.14,99.96
19.85,98
16.93,92.14
19.79,59.43
14.12,76.03
14.4,77.98
14.77,80.43
14.23,74.57
10.98,99.96
11.65,99.96
14.38,74.57
19.78,58.94
14.46,75.54
12.82,99.96
12.88,88.73
14.01,76.52
12.16,99.96
19.76,58.45
14.85,80.91
13.14,87.75
13.96,77.5
12.47,80.91
11.05,85.8
12.6,80.91
12.69,77.5
14.43,74.57
29.43,64.31
34.34,76.52
24.12,99.96
37.1,45.27
31.24,55.04
35.67,75.05
37.21,40.39
32.2,53.57
35.47,40.39
31.59,43.8
26.13,99.96
29.5,66.27
32.54,47.22
37.24,41.36
33.57,33.06
30.52,89.7
25.79,74.57
20.57,66.27
25.88,99.96
25.19,68.22
25.43,70.17
24.54,69.2
21.25,79.94
25.93,93.61
26.68,64.8
26.05,56.01
23.1,76.52
19.94,88.24
24.12,75.54
22.19,82.87
20.53,64.8
32.44,40.88
22.34,79.94
20.47,64.31
17.8,75.05
14.23,99.96
14.23,99.96
16.23,82.38
14.16,99.96
17.02,78.47
16.82,87.26
16.48,93.12
16.28,87.75
16.44,88.73
15.93,91.66
15.85,88.73
36.61,41.36
16.78,86.77
14,96.54
16.99,85.31
17.34,96.05
17.73,79.45
17.47,87.26
17.57,91.17
18.09,83.36
17.92,80.91
17.5,89.21
17.79,82.87
17.03,98
17.99,84.82
17.56,95.56
18.19,93.61
15.44,99.96
20.99,82.38
19,92.63
19.24,84.82
20.2,63.82
15.23,93.61
18.83,86.77
20.76,76.52
15.96,93.12
17.32,92.14
20.82,78.47
21.45,80.43
17.24,99.96
19.8,84.82
16.89,98
20.28,75.54
19.98,77.5
23.34,74.08
20.23,99.96
21.73,74.57
20.88,69.2
21.69,68.22
20.22,64.31
20.91,74.08
26.24,52.59
20.99,69.2
24.23,53.08
22.77,60.41
23.54,58.94
21.56,71.64
19.03,66.27
23.52,62.36
18.29,67.73
19.93,65.29
20.06,62.36
20.43,71.15
16.7,73.59
17.2,77.98
17.52,69.2
17.6,72.61
16.7,77.98
15.42,76.03
16.77,71.15
16.52,78.47
16.86,69.68
19.2,63.34
21.25,90.19
15.58,71.64
16.62,74.08
20.74,91.66
15.35,75.54
12.97,76.03
13.2,81.4
14.74,80.91
14.44,77.5
13.01,79.45
12.54,81.4
11.12,99.96
12.19,90.68
14,77.5
14.59,77.01
10.87,85.8
15.48,80.43
11.01,86.29
13.19,81.89
14.95,73.1
12.82,99.96
13.48,78.96
14.99,80.91
14.21,74.08
19.76,58.45
15.29,72.61
13.83,78.47
15.37,79.94
20.5,69.2
22.7,57.96
18.54,63.82
26.46,80.43
21.57,65.78
20.1,67.24
20.01,64.8
25.98,47.71
20.31,64.8
26.95,55.04
24.52,82.38
17.46,67.73
18.61,62.85
23.06,64.31
20.41,62.85
27.72,44.78
22.13,62.85
25.45,59.92
20.63,65.78
26.97,53.08
20.7,56.99
19.88,57.48
19.88,57.48
20.85,57.48
28.31,56.5
14.47,73.59
20.95,62.85
21.66,57.96
21.44,59.43
19.95,68.22
27.28,45.27
22.1,57.48
25.69,54.06
22.13,57.96
27.41,53.08
27.01,46.73
18.04,67.24
17.69,68.22
21.58,62.36
17.76,69.2
26.64,42.34
19.78,57.48
22.36,61.87
19.96,62.85
12.71,90.19
14.53,75.54
14.27,78.96
14.28,73.59
14.25,74.57
12.14,89.21
15.35,83.36
15.31,82.38
13.06,94.1
15.3,85.31
18.32,69.2
17.79,70.17
15.48,78.96
15.23,80.91
10.3,99.96
14.53,84.33
17.54,79.94
15.14,81.89
18.52,76.52
17.84,73.1
15.49,83.84
14.13,86.29
15.57,87.75
15.25,83.84
12.08,89.21
15.55,82.87
16.5,73.59
16.36,79.94
15.61,78.96
16.48,77.01
16.04,81.4
16.24,83.36
13.33,81.89
15.08,78.96
15.17,81.89
15.52,76.52
15.93,84.82
15.62,78.96
14.91,82.87
15.81,85.8
15.11,79.45
14.62,83.36
16.31,73.1
10.36,99.96
13.14,91.17
11.61,96.05
12.11,92.63
11.5,96.54
15.01,83.84
15.25,83.84
18.63,89.7
6.62,99.96
11.93,99.96
12.87,91.66
15.58,93.61
12.11,99.96
7.33,99.96
15.25,88.24
12.97,92.63
7.24,99.96
12.33,96.54
11.73,99.47
19.59,59.92
11.51,99.47
11.67,97.03
13.04,95.56
11.86,99.96
11.45,99.96
11.49,99.96
6.3,99.96
14.42,88.24
15.9,89.21
19.63,60.89
16.2,88.24
17.7,82.87
17.89,89.7
17.41,85.8
17.57,89.21
19.63,61.38
16.7,85.8
18.93,78.96
21.43,72.61
16.3,94.1
16.95,90.68
16.48,85.31
19.72,62.36
17.63,84.33
31.28,56.99
26.02,66.75
23.66,72.13
27.26,87.26
26.24,67.24
30.15,83.84
21.94,65.78
30.57,60.89
32.15,52.11
28.61,56.01
24.79,59.92
19.73,63.34
26.43,65.29
21.75,66.75
25.61,67.24
23.24,69.2
24.69,58.94
23.75,74.08
32.3,80.91
19.72,64.8
32.06,54.06
31.88,44.78
34.44,47.22
27.35,65.29
32.58,60.41
27.26,64.31
32.92,42.34
35.85,37.46
35.81,39.41
19.81,67.24
32.2,52.59
28.06,61.87
27,56.99
37.31,34.53
30.17,83.36
30.28,56.5
28.49,57.96
20.15,67.24
28.69,64.8
26.73,89.7
20.24,66.75
26.34,63.34
34.71,51.62
21.55,84.33
24.16,62.85
28.12,68.22
26.68,68.22
22.83,72.61
22.75,80.43
24.76,67.73
24.33,64.8
21.13,85.31
22.53,67.73
20.96,85.31
19.74,88.24
20.92,87.26
19.61,72.61
16.07,99.96
22.79,86.77
17.02,99.96
37.79,43.32
18.42,90.19
29.94,45.27
31.87,46.25
17.85,91.17
23.35,49.66
15.37,97.03
13.57,99.96
14.18,99.96
15.47,99.47
11.73,99.96
16.76,95.07
13.08,99.96
17.5,99.96
11.73,99.96
14.98,95.56
14.34,99.96
18.72,82.38
14.02,99.96
15.96,99.96
17.11,97.52
20.02,66.75
22.58,54.55
13.24,99.96
11.33,99.96
13.36,99.96
17.07,92.63
30.65,49.66
32.49,39.41
24.06,99.96
32.54,33.06
19.68,63.82
10.95,76.52
8.46,99.96
9.97,84.82
10.79,87.26
9.86,92.14
11.02,77.5
8.77,99.96
10.52,91.17
8.63,96.05
19.62,62.36
9.27,97.03
11.03,83.84
19.68,61.87
28.1,68.71
27.51,60.41
29.01,33.55
38.29,25.74
20.51,57.96
32.75,39.9
26.3,51.13
22.17,54.55
23.13,56.99
19.23,67.73
19.81,68.22
17.26,68.22
17.18,72.13
31.14,67.73
28.95,48.2
28.29,34.53
20.51,57.96
20.48,56.99
28.74,34.04
20.48,58.94
21.32,64.31
21.73,85.31
20.2,60.41
20.35,68.71
17.85,77.98
14.65,83.84
18.86,73.1
18.64,72.13
15.87,83.84
15.56,99.96
22.07,90.19
16.95,77.98
15.43,87.75
13.81,87.26
18.35,70.66
23.29,85.31
21.1,75.54
20.4,93.61
23.78,69.2
24.09,61.87
24.21,52.59
25.73,61.87
25.34,79.94
24.08,53.08
25.16,75.54
24.9,58.45
26.36,59.92
26.87,60.89
26.01,69.2
25.25,72.13
25.79,68.71
24.44,60.41
22.19,52.11
24.13,58.45
24.53,67.73
24.06,67.24
25,71.64
23.7,68.71
20.43,58.94
25.09,61.38
21.84,78.96
22.46,84.82
23.2,78.96
26.14,61.87
22.46,79.45
22.84,60.41
23.86,57.48
28.02,63.34
31.57,64.31
28.27,61.38
33.88,50.64
31.29,65.29
34.26,44.78
20.51,59.92
23.35,74.57
31.08,54.55
25.36,63.82
27.99,56.99
24.05,68.71
29.65,53.57
30.38,53.08
30.8,37.95
31.44,48.2
29.84,44.78
24.81,74.08
20.43,65.78
23.68,68.71
19.09,99.96
20.1,65.29
26.71,71.15
25.2,79.45
25.73,69.2
18.86,99.96
21.62,74.57
21.76,76.03
28.46,52.59
31.37,52.11
19.57,81.89
27.86,49.66
30.64,49.66
27.15,63.82
28.27,49.18
20.66,85.31
20.48,61.87
30.19,54.55
30.15,54.55
19.36,85.31
18.98,86.77
29.1,56.5
28.24,53.57
26.75,71.64
18.59,85.8
18.63,93.12
20.55,59.92
25.86,69.68
18.62,88.24
26.73,58.45
35.77,50.64
14.8,99.96
18.24,92.63
14.87,99.96
18.36,88.24
16.02,99.96
18.47,94.1
18.3,89.7
13.88,99.96
19.91,65.78
17.12,90.68
18.28,90.19
17.21,90.68
30.93,44.29
20.03,67.24
14.12,99.96
18.14,90.19
17.93,90.19
16.25,99.96
32.45,41.36
26.34,41.36
12.53,99.96
17.49,98.49
20.48,58.94
28.36,47.22
16.39,98
12.47,99.96
17.32,94.1
16.45,98.49
12.22,99.96
16.48,95.56
17.29,96.05
16.15,95.07
20.53,58.45
17.14,99.47
32.92,38.43
16.58,99.96
16.87,96.54
16.81,96.54
16.46,99.96
20.02,67.24
16.43,93.12
16.59,97.52
19.92,67.73
12.97,89.21
15.2,87.75
14.32,99.96
15.22,87.75
17.05,99.96
16.91,96.05
16.8,96.05
15.93,99.96
19.28,99.96
16.67,96.54
14.96,95.56
18.63,96.05
19.93,66.27
16.04,88.73
19.45,92.63
18.85,96.54
18.6,99.47
15.14,89.7
16.39,94.59
20.13,68.71
19.98,96.05
22.79,80.43
23.14,72.61
24.98,26.71
23.38,81.4
24,79.94
12.58,99.96
21.62,65.78
13.99,95.56
12.52,92.14
13.31,90.19
20.47,62.36
13.65,93.61
12.92,98
14.79,91.17
13.41,94.59
12.18,95.56
11.93,99.96
11.97,99.96
12.66,99.96
29.54,37.95
20.37,74.08
13.17,95.07
11.87,97.52
18.49,83.84
19.99,66.27
11.27,99.96
24.6,66.27
14.4,88.73
32.5,47.22
31.96,88.24
29.91,79.94
20.48,62.36
30.39,43.8
25.44,61.38
26.37,54.06
32.07,75.54
26.78,66.75
27.95,66.27
21.63,74.57
30.53,40.39
27.8,65.29
30.39,90.68
31.04,59.92
27.27,48.69
31.19,99.96
34.08,24.27
20.27,68.71
22.77,65.78
30.35,99.96
31.09,50.15
30.83,99.96
34.69,22.32
33,43.8
28.95,53.57
28.34,54.06
24.44,61.38
20.21,91.66
20.15,66.27
10.72,85.8
12.26,94.59
9.17,98
10.94,76.52
29.38,47.71
25.59,54.06
20.01,67.73
19.69,63.34
26.18,84.33
27.16,59.92
25.43,56.01
26.28,63.82
20.26,66.27
22.97,69.68
20.54,61.87
22.71,60.41
24.39,52.59
23.68,68.22
25.75,64.31
30.9,56.01
22.88,66.75
20.02,67.73
20.07,65.78
28.26,80.43
30.54,54.55
27.23,51.62
21.89,70.17
26.78,54.06
22.21,63.82
22.85,59.43
6.89,99.96
10.81,85.8
10.47,84.82
10.9,99.96
10.5,86.29
10.68,99.96
7.89,99.47
12.1,86.29
11.29,80.43
10.03,87.75
9.07,93.12
7.71,89.7
10.05,87.75
9.18,92.14
8.71,96.05
11.83,92.63
11.18,81.89
7.98,88.73
9.46,93.12
19.68,59.92
19.66,59.92
10.04,95.56
9.63,96.05
13.54,85.31
12.01,79.45
10.84,90.19
11.06,95.56
19.68,59.92
10.81,92.14
11.79,87.75
19.43,66.75
19.08,65.78
19.71,59.43
22.36,59.92
20.44,66.75
27.8,59.92
27.56,41.36
27.47,99.96
39.34,25.74
35.31,28.67
28.81,50.64
25.25,84.82
39.13,26.23
28.2,81.89
27.19,83.84
31,41.85
26.49,53.57
25.13,62.36
25.11,99.96
25.43,88.73
24.13,59.92
19.13,70.66
24.56,59.43
24.47,47.71
20.39,66.75
23.74,85.31
25.42,64.31
23.67,54.55
21.09,72.61
23.82,59.92
25.15,54.55
22.96,59.43
24.4,67.73
19.99,67.73
22.72,99.96
22.91,80.43
20.4,66.27
30.93,45.27
22.51,81.4
23.58,68.22
22.27,99.96
23.24,78.47
26.68,60.89
20.63,61.87
20.01,94.1
23.19,75.05
21.11,99.96
22.17,83.36
20.98,99.96
21.01,89.21
22.43,83.36
19.07,71.15
19.77,74.08
22.34,64.31
21.63,88.24
19.25,99.96
20.06,91.17
17.08,86.29
18.17,77.98
18.98,99.96
20.2,91.66
19.58,99.47
20.31,70.66
19.56,99.96
18.46,87.26
17.19,82.38
17.43,81.4
18.83,86.77
19,99.96
16.73,82.87
14.69,86.77
18.81,99.96
16.83,86.29
18.4,99.96
17.52,99.96
14.85,86.77
16.16,84.82
19.87,94.59
18.38,99.96
20.31,92.14
16.69,86.29
11.35,99.96
19.5,94.59
19.02,82.38
20.64,92.14
15.87,82.87
18.21,99.96
18.52,99.96
18.3,96.54
14.89,87.26
18.64,99.96
19.21,99.96
20.83,98.98
14.67,87.75
18.21,99.96
17.3,78.47
16.79,87.75
20.18,93.12
20.64,90.19
17.14,84.82
16.85,87.26
17.59,73.59
17.75,73.59
14.93,93.12
16.03,83.36
17.04,77.5
20.1,99.96
16.79,78.47
17.1,81.89
16.79,77.98
16.41,82.38
17.76,73.59
20.29,61.87
12.47,99.96
14.4,85.31
12.65,99.96
14.42,85.31
20.3,61.38
16.59,85.8
12.96,99.96
14.69,99.96
17.7,73.59
12.47,99.96
16.16,79.94
13.33,99.96
17.55,73.1
12.59,99.96
17.15,80.91
16.71,83.36
17.44,98
14.14,85.8
16.82,99.96
16.96,85.8
14.66,99.96
16.95,99.96
17.03,81.4
12.34,99.96
16.27,99.96
15.95,99.96
16.58,91.66
17.36,78.96
13.82,87.26
20,68.22
15.92,82.87
17.91,77.98
20.24,61.87
16.68,82.38
11.73,99.96
15.15,95.56
14.61,85.8
20.22,61.87
19.89,65.78
15.21,94.59
16.89,83.84
17.33,76.52
18.62,80.43
19.07,72.61
15.12,94.59
18.28,76.52
16.58,85.31
18.28,81.4
20.47,69.68
20.24,61.87
12.99,99.96
22,73.59
21.38,71.15
14,99.96
25.21,63.82
29.61,54.06
17.19,77.5
19.66,66.27
19.08,96.05
12.85,76.52
17.87,63.34
16.84,67.24
19.65,63.34
14.83,70.66
16.07,67.73
19.67,71.15
24.65,58.94
29.93,51.62
14.81,69.68
19.62,63.82
11.18,81.89
15.78,66.27
11.7,99.96
12.58,75.05
11.47,83.84
12.4,78.47
11.11,84.82
11.19,82.87
19.99,73.1
25.97,64.31
27.94,52.11
21,65.29
21.87,67.73
29.54,77.5
21.19,68.22
27.64,52.59
23.12,60.89
24.09,65.29
27.97,52.59
28.01,53.57
29.1,59.92
22.63,60.41
27.15,51.62
30.97,44.29
20.39,63.34
24.65,65.29
17.32,82.38
17.63,81.89
15.97,91.66
15.14,92.14
14.89,93.61
20.54,65.29
16.53,98.98
16.43,99.96
14.54,99.96
17.44,86.77
18.26,92.63
17.35,88.24
16.54,92.63
17.24,93.12
17.48,96.54
17.26,91.66
16.67,92.14
13.86,99.96
14.62,97.03
14.1,99.96
16.93,95.07
14,98
15.1,97.03
13.36,99.96
12.92,99.96
15.84,99.96
11.01,99.96
12.22,99.96
14.12,99.96
10.69,99.96
16.84,88.24
23.03,43.32
23.11,43.32
15.59,99.96
11.1,99.96
9.91,99.96
16.44,96.54
9.88,99.96
10.67,99.96
23.09,43.8
17.09,97.03
15.7,99.96
18.38,94.59
11.65,99.96
18.82,96.05
23.86,45.76
20.33,63.82
20.39,88.24
22.8,44.78
17.93,96.54
17.21,97.03
20.24,64.31
19.06,76.52
24.63,47.22
30.69,53.57
33.38,50.64
20.51,66.27
38.07,69.68
36.09,70.17
29.48,51.13
20.57,59.92
33.63,30.13
31.69,25.74
38.62,59.43
37.73,32.57
41.83,32.57
41.12,23.3
39.1,56.99
38.09,41.85
38.37,31.6
24.9,61.38
29.8,82.38
25.56,62.36
23.51,64.31
22.62,73.59
21.14,71.15
20.71,63.82
22.09,67.24
23.14,69.68
20.73,79.94
19.56,77.5
30.34,80.43
34.66,25.74
32.42,33.06
35.14,39.9
34.6,31.11
19.98,96.05
20.41,96.54
18.71,99.96
19.8,96.05
19.09,99.96
23.68,83.36
21.64,84.82
20.43,90.68
20.12,94.59
20.72,90.68
20.82,84.33
20.44,67.24
18.91,99.96
17.46,99.47
19.69,99.96
20.94,66.75
18.36,74.08
20.34,94.1
15.99,92.63
20.27,86.77
18.8,93.61
16.42,90.68
16.04,99.96
18.98,97.03
18.88,98.49
18.03,99.96
19.51,94.59
16.15,94.1
20.3,65.29
15.51,99.96
20.24,64.8
20.17,88.73
19.39,98.49
15.75,99.47
13.53,99.96
18.59,94.59
18.23,80.91
15.29,99.96
15.19,99.96
15.08,93.61
18.59,96.05
18.96,97.03
20.13,88.73
18.92,94.59
16.3,98
17.71,99.96
16.4,99.96
19.32,91.17
14.35,99.96
13.77,99.96
19.17,87.75
15.81,99.96
16.38,99.96
17.16,99.96
10.47,99.96
16.1,99.47
12.56,99.96
16.5,98
15.62,99.96
16.36,98.98
18.09,99.96
20.34,65.29
19.02,94.59
18.6,93.12
15.4,96.54
18.79,82.87
14.84,99.96
18.77,82.87
18.66,98
20.36,65.29
20.16,64.8
20.37,65.78
17.09,93.61
16.83,92.14
18.54,84.33
17,93.61
14.49,99.96
18.59,81.89
15.91,99.47
20.24,68.71
16.38,99.96
19.37,88.24
10.7,99.96
16.32,99.96
12.94,99.96
17.52,91.66
10.88,99.96
17.26,97.03
17.06,98
10.91,99.96
19.51,95.07
18.37,83.36
13.42,99.96
17.64,91.66
16.2,99.96
19.31,86.77
15.71,99.96
21.38,91.17
20.46,84.33
17.94,95.56
18.22,60.41
19.89,66.75
27.13,66.27
16.07,99.96
24.86,77.98
15.97,93.61
26.1,67.24
15.16,97.03
27.57,61.87
30.58,59.43
20.27,63.34
22.76,79.94
22.24,75.05
32.42,56.01
23.81,79.94
25.71,99.96
22.01,76.03
24.68,79.45
25.09,72.61
23.21,99.96
22.37,86.77
24.2,76.52
21.55,99.96
26.21,66.27
22.21,86.77
22.27,86.77
21.92,86.29
21.1,86.77
30.74,59.43
23.52,77.98
30.04,56.01
21.57,84.82
20.98,91.17
31.86,84.33
17.11,99.96
19.88,98.49
20.4,64.8
28.93,61.38
20.33,65.78
28.76,67.73
18.57,91.17
28.34,68.22
20.05,85.31
31.79,84.82
22.1,80.91
29.27,64.31
20.5,67.24
27.5,73.1
18.86,88.73
20.22,82.87
19.04,87.26
18.55,92.63
18.88,88.73
18.83,94.59
19.63,90.68
19.52,89.7
28.17,57.96
19.69,88.24
19.33,94.59
19.8,90.68
29.77,63.82
18.78,97.03
29.68,60.41
20.31,63.82
22.44,69.2
18.2,92.14
18.38,89.21
20.3,65.78
28.67,89.21
18.83,94.59
18.9,95.56
21.1,76.52
26.44,66.75
17.63,92.14
22.33,99.96
21.22,76.52
17.86,99.96
18.51,90.19
23.85,72.61
17.66,96.54
18.76,89.21
23.05,83.84
21.81,82.87
17.62,97.52
23.96,81.89
21.47,74.08
17.7,95.56
21.57,77.98
18.46,88.73
11.66,99.96
17.61,96.54
14.15,99.96
17.83,93.61
14.22,99.96
14.56,99.96
21.58,53.57
11.47,99.96
17.28,90.19
11.53,99.96
13.97,99.96
20.27,64.31
13.64,99.96
19.83,84.82
17.82,89.7
16.99,89.7
11.77,99.96
13.97,99.96
14.15,99.96
17.83,87.75
18.01,87.26
17.78,87.75
17.16,99.96
20.36,66.27
16.8,99.96
17.81,87.26
17.25,89.21
14,99.96
18.36,91.17
17.35,89.7
16.98,99.96
15.45,99.96
17.73,93.61
20.3,64.31
20.79,89.7
17.87,86.77
17.9,94.59
17.51,88.73
28.5,57.48
17.91,86.77
17.86,95.07
20.69,86.77
20.73,71.64
14.41,99.96
20.26,65.78
18.99,95.07
33.07,53.08
21.32,82.87
31.23,85.8
20.42,90.68
17.82,95.07
18.77,96.05
16.92,99.96
17.76,99.47
17.36,89.7
20.28,88.73
34.3,50.15
16.59,99.96
18.01,90.19
25.28,71.64
14.16,98.98
26.98,73.1
29.72,53.08
21.66,99.96
17.43,89.7
21.48,77.5
26.89,59.92
21.54,99.96
18.27,94.1
24.28,82.87
20.3,60.89
23.39,71.15
17.89,87.26
24.79,72.13
14.28,99.96
27.81,65.78
17.48,88.73
29.43,57.96
17.78,88.24
23.99,76.03
17.82,88.24
26.09,73.1
33.3,82.38
28,71.15
17.1,99.96
27.16,73.1
18.47,86.77
24.39,77.01
18.5,87.75
24.02,70.17
14.69,94.1
29.76,59.92
19.06,93.61
25.06,73.59
20.29,65.78
28.02,73.1
32.25,52.11
23.59,69.68
33.68,55.52
26.08,72.13
29.1,64.8
28.61,58.94
32.42,49.18
23.48,75.54
20.3,64.8
23.75,67.24
30.66,49.18
25.78,72.61
20.4,78.47
25.16,68.71
20.07,87.26
24.32,74.57
33.18,40.88
26.42,61.38
35.49,58.45
24.66,76.52
16.84,85.31
24.56,77.5
32.72,51.13
25.35,97.52
36.58,76.52
24.06,79.45
35.03,36.97
20.71,65.29
20.31,77.98
22.21,70.66
33.52,45.76
21.91,76.52
36.94,32.09
19.51,93.12
33.13,46.25
17.1,99.96
22.22,87.75
21.14,86.29
20.36,77.5
20.18,83.36
34.47,34.04
20.03,84.33
38.11,41.85
19.16,90.68
35.33,79.45
18.84,92.14
33.99,52.59
19.06,87.26
37.1,31.11
17.61,90.19
20.36,66.75
18.83,93.12
22.34,87.26
19.64,94.1
22.86,79.45
18.79,98
20.33,81.4
17.25,93.61
21.5,81.89
15.18,99.96
31.1,64.8
18.95,97.03
27.67,69.68
18.64,98.98
20.37,64.31
20.47,64.31
31.56,60.41
18.71,93.61
36.43,75.05
18.66,94.1
34.4,53.57
17.08,97.52
27.37,62.36
20.48,64.8
24.38,73.1
17.12,97.52
20.22,84.33
15.61,99.96
37.59,43.32
19.09,94.59
31.04,53.08
19.57,91.66
30.34,65.29
18.13,99.96
36.27,73.59
17.09,98.98
22.34,75.05
20.09,93.12
19.52,81.89
16.85,99.96
29.85,61.38
19,93.61
29.57,73.1
15.61,99.96
23.68,78.47
19.22,91.17
32.33,57.48
19.51,99.47
26.56,99.96
16.43,99.96
28.48,72.13
18.53,97.52
23.83,73.59
16.79,99.96
28.66,68.22
18.6,98
28.74,48.69
19.3,91.17
27.2,71.15
20.51,66.75
32.78,56.5
18.3,98.49
20.36,62.36
17.89,98.98
23.58,75.05
17.76,99.96
17.11,84.82
16.22,99.96
23.03,69.68
18.06,98.98
25.39,71.15
20.72,90.19
16.84,91.66
19.07,92.63
16.58,89.7
18.36,98.98
16.51,92.63
15.89,99.96
16.3,92.14
15.95,99.96
22.15,75.54
19.95,92.14
25.72,70.66
11.96,99.96
18.65,78.96
11.59,99.96
26.97,64.8
19.23,95.56
22.48,72.61
20.71,99.96
24.85,71.15
20.14,93.12
17.52,75.05
20.53,58.45
24.37,71.64
18.03,99.96
16.41,89.21
27.37,71.15
16.43,96.54
34.95,57.48
14.35,88.24
21.61,86.29
24.62,79.45
20.6,63.34
23.65,77.5
26.49,82.38
15.91,87.75
27.99,77.98
16.95,78.96
27.63,78.96
24.93,74.08
20.61,62.85
16.84,78.47
35.99,83.84
16.65,81.4
24.84,83.84
23.13,82.87
20.58,66.27
24.06,75.54
27.15,66.27
17.19,87.26
25.86,77.01
20.47,65.78
32.85,67.24
16.96,81.89
36.18,52.59
16.78,78.96
37.21,56.5
23.47,77.5
34.16,56.01
20.4,63.82
34.35,53.57
17.67,75.54
28.8,61.87
17.39,84.33
33.84,47.71
17.08,78.96
34.56,48.69
17.35,85.8
20.6,62.85
20.31,63.34
36.31,52.11
16.58,80.91
31.77,68.22
22.13,68.22
34.4,59.43
24.32,74.08
30.59,66.75
16.87,85.8
30.59,56.99
18.18,81.89
37.38,79.45
15.21,76.03
20.63,62.85
15.35,77.01
20.61,63.34
12.18,83.84
35.6,56.5
14.92,78.96
29.71,68.22
16.73,86.77
36.49,45.27
20.29,62.85
29.71,61.38
17.97,91.17
29.85,54.55
13.44,90.19
20.63,62.85
14.71,79.94
31.78,55.04
15.71,82.38
29.06,57.48
12.82,91.17
27.55,70.66
11.97,86.29
30.22,60.89
15.45,80.43
30.42,91.17
17.29,88.24
27.76,71.15
17.42,94.59
27.41,98.49
18.73,82.87
30.12,57.48
20.23,63.34
25.23,77.01
18.35,80.91
24.68,78.47
18.24,87.75
24.62,80.91
15.61,75.54
26.69,70.17
15.23,72.13
26.3,71.15
15.28,74.08
25.87,73.1
11.74,84.33
22.15,89.7
19.81,60.41
19.06,99.96
14.68,75.05
23.76,73.59
12.33,99.96
21.2,91.66
14.36,75.54
21.06,91.17
18.07,83.36
20.46,92.63
15.64,89.21
24.32,71.64
18,90.68
22.56,89.21
15.6,70.17
22.27,89.7
20.05,80.91
16.36,99.96
15.76,69.68
22.61,90.68
15.04,74.08
19.77,92.63
20.54,83.84
21.91,92.63
17.06,90.68
22.33,89.7
12.01,87.26
17.91,99.96
15.71,69.68
20.51,61.38
21.56,86.29
24.95,67.24
15.86,81.4
25.26,64.31
21.2,78.47
24.47,69.68
20.84,84.33
24.02,70.17
17.9,85.8
25.57,62.85
15.69,74.08
22.91,99.96
14.76,77.5
23.83,74.57
23.89,69.2
23.65,60.41
21.28,99.96
26.18,92.14
21.54,90.19
25.61,69.2
21.27,75.54
24.86,69.2
17.47,97.52
25.93,66.75
18.95,76.03
26.68,93.61
19.15,78.47
25.87,68.71
20.48,79.94
27.32,64.31
18.7,99.96
26.45,69.68
17.7,94.59
26.82,63.82
19.06,76.03
31.01,49.66
20.31,61.38
30.9,48.69
21.45,89.21
31.31,61.38
20.33,61.87
32.12,83.36
20.57,75.05
28.31,60.41
22.13,70.66
33.84,51.62
20.63,99.96
36.49,50.64
22.08,71.15
37.91,71.15
27.15,62.85
33.78,48.69
20.76,85.8
34.3,42.83
21.1,81.4
39.09,42.34
20.4,98.98
35.48,41.85
21.72,97.03
20.55,62.36
20.39,62.36
38.96,41.85
20.43,89.7
35.78,41.36
20.89,85.31
39.92,34.04
20.44,92.14
30.37,63.82
19.26,99.96
36.58,40.39
20.48,89.7
39.92,35.5
19.66,99.96
20.51,61.38
20.86,88.73
37.85,45.76
21.64,88.73
33.99,62.36
20.39,61.38
34.4,44.29
21.77,68.22
32.57,49.18
20.39,94.1
36.73,45.76
25.6,56.99
30.37,56.01
22.16,59.92
20.83,99.96
20.61,82.87
20.57,61.87
19.17,54.06
19.27,99.96
21.56,85.8
29.18,57.48
21.57,93.12
22.26,99.96
22.08,89.7
17.5,99.96
27.46,58.94
21.04,99.96
21.8,73.1
19.65,99.96
21.53,96.05
17.31,99.96
21.09,95.07
