Time,x,y,z
2025-03-03T11:48:36.497988,-12.02,-30.88,-36.62
2025-03-03T11:48:36.885047,2.01,-13.98,9.4
2025-03-03T11:48:37.265042,10.62,-4.88,26.73
2025-03-03T11:48:37.641456,45.29,-3.48,31.01
2025-03-03T11:48:38.017074,22.77,10.93,26.31
2025-03-03T11:48:38.398010,-91.8,-11.96,-55.24
2025-03-03T11:48:38.771209,-85.82,17.76,-65.0
2025-03-03T11:48:39.140188,-12.15,-17.33,-8.85
2025-03-03T11:48:39.519198,11.29,-0.67,6.9
2025-03-03T11:48:39.891037,4.46,36.07,25.21
2025-03-03T11:48:40.250212,-2.87,46.75,41.93
2025-03-03T11:48:40.615627,-7.26,26.92,-0.85
2025-03-03T11:48:41.004876,-15.99,-37.23,-70.68
2025-03-03T11:48:41.386300,-10.01,-13.06,-12.82
2025-03-03T11:48:41.760092,21.85,-11.54,13.67
2025-03-03T11:48:42.128546,39.49,1.83,33.08
2025-03-03T11:48:42.515674,14.89,2.2,19.65
2025-03-03T11:48:42.891715,-70.37,-4.21,-32.17
2025-03-03T11:48:43.243323,15.63,1.16,-9.7
2025-03-03T11:48:43.669394,-6.84,-16.54,-7.57
2025-03-03T11:48:44.057960,-2.14,-6.35,-3.11
2025-03-03T11:48:44.433220,-0.85,-2.87,1.28
2025-03-03T11:48:44.811006,10.86,-5.19,8.12
2025-03-03T11:48:45.187105,1.34,0.18,2.93
2025-03-03T11:48:45.556733,-1.65,-1.95,1.77
2025-03-03T11:48:45.973475,-1.89,-1.83,0.67
2025-03-03T11:48:46.366099,0.24,4.15,1.34
2025-03-03T11:48:46.789593,-1.71,-1.95,0.61
2025-03-03T11:48:47.172005,0.12,1.53,2.5
2025-03-03T11:48:47.568743,1.4,-1.1,0.98
2025-03-03T11:48:47.964740,1.53,2.87,1.95
2025-03-03T11:48:48.336189,7.02,-1.65,10.25
2025-03-03T11:48:48.706359,2.69,15.93,4.7
2025-03-03T11:48:49.065173,0.0,72.88,-30.64
2025-03-03T11:48:49.444779,14.28,-3.91,-30.4
2025-03-03T11:48:49.827000,2.44,-33.39,17.15
2025-03-03T11:48:50.218904,0.06,-13.24,12.45
2025-03-03T11:48:50.629820,10.01,-7.69,13.49
2025-03-03T11:48:51.006061,31.62,3.72,31.37
2025-03-03T11:48:51.391768,61.58,16.17,25.57
2025-03-03T11:48:51.767714,-101.01,19.29,-65.06
2025-03-03T11:48:52.134030,29.54,-6.9,16.72
2025-03-03T11:48:52.508053,3.05,-15.14,-5.62
2025-03-03T11:48:52.882839,-8.48,-5.19,2.26
2025-03-03T11:48:53.282580,31.92,13.43,27.59
2025-03-03T11:48:53.661634,-7.14,58.78,4.09
2025-03-03T11:48:54.030354,-2.14,-5.25,-22.89
2025-03-03T11:48:54.415410,-5.0,-21.24,-10.99
2025-03-03T11:48:54.791222,16.54,-12.57,9.4
2025-03-03T11:48:55.164427,0.92,-5.98,2.75
2025-03-03T11:48:55.536189,3.48,-2.38,6.1
2025-03-03T11:48:55.921267,5.0,-3.42,3.66
2025-03-03T11:48:56.290091,2.69,-1.83,4.15
2025-03-03T11:48:56.671052,-0.12,-0.61,1.22
2025-03-03T11:48:57.057150,1.53,-1.04,1.22
2025-03-03T11:48:57.532536,0.06,-0.18,0.55
2025-03-03T11:48:57.913574,3.66,-0.61,4.58
2025-03-03T11:48:58.313279,2.14,2.26,7.57
2025-03-03T11:48:58.688205,-1.1,6.35,5.07
2025-03-03T11:48:59.092766,2.99,-1.95,3.54
2025-03-03T11:48:59.467798,-1.53,8.06,13.06
2025-03-03T11:48:59.847663,-19.65,12.33,-47.42
2025-03-03T11:49:00.242974,-59.27,-4.7,-52.12
2025-03-03T11:49:00.626511,-2.56,-15.01,-3.42
2025-03-03T11:49:01.024198,23.68,-3.78,7.63
2025-03-03T11:49:01.388754,17.76,5.68,13.85
2025-03-03T11:49:01.789991,-1.59,21.61,7.14
2025-03-03T11:49:02.165701,-19.9,-7.39,-9.58
2025-03-03T11:49:02.547353,-15.08,7.87,-31.07
2025-03-03T11:49:02.969004,-1.71,-24.78,-8.42
2025-03-03T11:49:03.333864,8.06,-10.68,2.81
2025-03-03T11:49:03.705072,6.9,-4.09,6.35
2025-03-03T11:49:04.087780,8.0,-2.08,6.77
2025-03-03T11:49:04.467821,10.56,3.78,10.38
2025-03-03T11:49:04.845316,44.25,17.64,31.19
2025-03-03T11:49:05.223763,-41.87,25.82,-60.06
2025-03-03T11:49:05.616512,-23.62,2.01,-29.91
2025-03-03T11:49:06.004114,-5.13,-17.64,1.53
2025-03-03T11:49:06.382406,8.06,-0.06,9.64
2025-03-03T11:49:06.763891,5.8,-4.21,7.26
2025-03-03T11:49:07.148924,-0.49,-0.43,1.77
2025-03-03T11:49:07.524094,1.71,-0.24,5.31
2025-03-03T11:49:07.902065,4.33,-1.16,4.76
2025-03-03T11:49:08.294323,3.42,0.24,2.26
2025-03-03T11:49:08.670839,2.14,-1.46,2.87
2025-03-03T11:49:09.045931,-1.16,0.18,0.79
2025-03-03T11:49:09.419085,-0.12,-0.18,-1.22
2025-03-03T11:49:09.828239,1.77,-1.1,2.62
2025-03-03T11:49:10.204934,3.48,-1.65,3.05
2025-03-03T11:49:10.566562,-0.31,-2.01,0.73
2025-03-03T11:49:10.947849,1.34,-0.12,0.73
2025-03-03T11:49:11.341772,-0.12,-0.73,1.4
2025-03-03T11:49:11.710408,3.54,-1.83,3.42
2025-03-03T11:49:12.085006,-0.37,-1.59,2.44
2025-03-03T11:49:12.477997,1.34,-1.1,5.07
2025-03-03T11:49:12.861836,-1.4,0.12,1.77
2025-03-03T11:49:13.225740,0.43,2.81,1.04
2025-03-03T11:49:13.605641,-1.71,-0.31,0.85
2025-03-03T11:49:13.991616,0.73,-3.85,7.93
2025-03-03T11:49:14.414272,-8.12,-2.44,14.65
2025-03-03T11:49:14.781895,-0.24,-0.61,2.93
2025-03-03T11:49:15.167021,0.67,-2.56,0.67
2025-03-03T11:49:15.539484,2.26,-1.71,3.23
2025-03-03T11:49:16.432492,-0.24,1.1,1.95
2025-03-03T11:49:16.826818,0.79,-1.77,3.72
2025-03-03T11:49:17.190511,1.46,-1.16,2.44
2025-03-03T11:49:17.566102,-0.12,-0.18,2.08
2025-03-03T11:49:17.953148,2.44,-0.06,2.75
2025-03-03T11:49:18.345940,2.81,-2.14,3.72
2025-03-03T11:49:18.713383,2.01,-1.59,2.87
2025-03-03T11:49:19.094472,-0.55,0.18,1.71
2025-03-03T11:49:19.478209,-0.06,-0.98,2.26
2025-03-03T11:49:19.867255,-4.52,-1.65,0.85
2025-03-03T11:49:20.238159,-1.28,1.4,1.83
2025-03-03T11:49:20.630244,0.67,-1.46,0.55
2025-03-03T11:49:21.025698,0.79,-1.53,0.06
2025-03-03T11:49:21.404144,2.14,-1.89,2.81
2025-03-03T11:49:21.784481,1.34,-1.53,1.22
2025-03-03T11:49:22.169816,-0.55,1.16,1.22
2025-03-03T11:49:22.578833,2.01,-1.1,1.46
2025-03-03T11:49:22.975555,1.46,-0.24,1.71
2025-03-03T11:49:23.359424,1.04,-1.04,1.28
2025-03-03T11:49:23.744250,-1.83,-14.89,-1.04
2025-03-03T11:49:24.140485,0.79,-0.55,2.26
2025-03-03T11:49:24.523063,0.18,0.92,1.28
2025-03-03T11:49:24.949557,1.28,-0.73,2.2
2025-03-03T11:49:25.336160,-0.55,2.01,1.04
2025-03-03T11:49:25.720831,0.49,-0.67,0.0
2025-03-03T11:49:26.085264,-0.12,0.06,0.73
2025-03-03T11:49:26.471639,-0.24,-0.55,0.49
2025-03-03T11:49:26.867865,1.16,-0.79,0.73
2025-03-03T11:49:27.272320,-0.12,-0.37,0.12
2025-03-03T11:49:27.652540,0.61,-0.73,1.4
2025-03-03T11:49:28.031581,0.37,-0.61,-0.06
2025-03-03T11:49:28.421836,-3.72,3.42,-1.16
2025-03-03T11:49:28.798961,-0.12,1.46,0.37
2025-03-03T11:49:29.250231,5.0,10.99,5.74
2025-03-03T11:49:29.642426,-32.9,15.32,-46.2
2025-03-03T11:49:30.015289,16.42,12.51,-25.51
2025-03-03T11:49:30.398973,-1.1,-20.45,-1.71
2025-03-03T11:49:30.791026,34.12,-5.55,10.13
2025-03-03T11:49:31.180952,-143.37,3.97,-59.39
2025-03-03T11:49:31.804621,-47.36,33.26,-60.42
2025-03-03T11:49:32.186245,-4.82,-19.35,-2.44
2025-03-03T11:49:32.563876,48.95,-10.25,42.97
2025-03-03T11:49:32.973042,-20.57,-9.64,-17.09
2025-03-03T11:49:33.354978,3.23,-15.5,6.53
2025-03-03T11:49:33.729040,-36.62,-14.22,-15.44
2025-03-03T11:49:34.165027,-6.53,1.22,-4.21
2025-03-03T11:49:34.540104,3.66,-5.0,0.37
2025-03-03T11:49:34.899708,11.96,-2.5,8.48
2025-03-03T11:49:35.297158,1.77,-2.5,5.25
2025-03-03T11:49:35.669921,5.43,-2.56,5.55
2025-03-03T11:49:36.050872,4.33,-2.08,5.98
2025-03-03T11:49:36.435771,4.82,-3.17,5.19
2025-03-03T11:49:36.812965,-0.79,-1.16,0.79
2025-03-03T11:49:37.188827,0.61,1.04,2.32
2025-03-03T11:49:37.557675,3.11,-0.49,1.65
2025-03-03T11:49:37.938074,-0.92,0.37,0.98
2025-03-03T11:49:38.335682,2.32,-0.55,2.5
2025-03-03T11:49:38.695822,1.34,0.24,1.22
2025-03-03T11:49:39.085395,0.92,0.55,2.14
2025-03-03T11:49:39.541151,0.67,-0.31,2.62
2025-03-03T11:49:39.922159,-0.12,0.12,2.26
2025-03-03T11:49:40.316514,-1.04,0.37,0.18
2025-03-03T11:49:40.685667,1.04,0.61,2.99
2025-03-03T11:49:41.058203,2.08,0.12,2.62
2025-03-03T11:49:41.426950,0.43,-0.06,2.26
2025-03-03T11:49:41.805635,2.08,-0.37,2.75
2025-03-03T11:49:42.469853,0.24,1.04,2.44
2025-03-03T11:49:43.226130,-4.82,3.17,-0.49
2025-03-03T11:49:43.598380,-0.06,1.4,-1.04
2025-03-03T11:49:44.008288,-33.39,15.99,-23.07
2025-03-03T11:49:44.401634,-10.31,22.34,-58.53
2025-03-03T11:49:44.811588,16.48,3.17,1.22
2025-03-03T11:49:45.225331,1.34,-9.09,2.62
2025-03-03T11:49:45.606626,11.6,-17.64,24.05
2025-03-03T11:49:46.312951,-13.06,-21.24,5.49
2025-03-03T11:49:46.774711,-18.86,-8.18,-9.52
2025-03-03T11:49:47.238889,12.82,-4.09,9.03
2025-03-03T11:49:47.672353,45.1,11.9,30.58
2025-03-03T11:49:49.211680,-120.36,6.77,-74.52
2025-03-03T11:49:49.815541,-54.81,29.79,-69.4
2025-03-03T11:49:50.446265,-21.55,-9.77,-20.94
2025-03-03T11:49:50.926179,-10.86,-22.95,1.46
2025-03-03T11:49:51.615627,28.81,-24.23,31.86
2025-03-03T11:49:52.012649,-25.02,-42.42,4.82
2025-03-03T11:49:53.040566,75.32,-13.18,51.33
2025-03-03T11:49:53.469317,-16.91,91.31,-11.35
2025-03-03T11:49:53.838542,-15.63,49.01,27.83
2025-03-03T11:49:54.190155,95.95,27.53,91.61
2025-03-03T11:49:54.549729,-74.22,-256.23,-112.98
2025-03-03T11:49:54.917860,-42.91,-31.86,-30.21
2025-03-03T11:49:55.303547,-66.1,-226.2,-258.42
2025-03-03T11:49:55.660601,-182.92,-23.32,-259.7
2025-03-03T11:49:56.019265,-123.23,60.67,-52.61
2025-03-03T11:49:56.368491,-1.77,-2.01,1.46
2025-03-03T11:49:56.743134,-0.61,-1.1,1.04
2025-03-03T11:49:57.097522,1.59,-0.85,1.16
2025-03-03T11:49:57.465332,2.62,-1.04,1.46
2025-03-03T11:49:57.833030,0.92,-0.92,1.16
2025-03-03T11:49:58.212227,1.22,-0.55,0.98
2025-03-03T11:49:58.591696,0.79,-0.55,0.98
2025-03-03T11:49:58.975486,1.16,-0.55,0.98
2025-03-03T11:49:59.381177,0.98,-0.55,0.92
2025-03-03T11:49:59.758182,0.31,-0.37,0.79
2025-03-03T11:50:00.111463,0.24,-0.37,0.79
2025-03-03T11:50:00.487735,0.31,-0.37,0.79
2025-03-03T11:50:00.880177,0.55,-0.49,0.85
2025-03-03T11:50:01.278282,0.24,-0.37,0.79
2025-03-03T11:50:01.658168,0.55,-0.31,0.92
2025-03-03T11:50:02.037758,0.67,-0.37,0.79
2025-03-03T11:50:02.414658,-4.27,0.06,-0.18
2025-03-03T11:50:02.824543,0.73,-0.37,0.85
2025-03-03T11:50:03.192966,3.3,-0.49,2.08
2025-03-03T11:50:03.566016,-2.26,-0.06,0.12
2025-03-03T11:50:03.939026,-0.55,-0.24,0.55
2025-03-03T11:50:04.301496,0.12,-0.37,0.73
2025-03-03T11:50:04.678883,0.67,-0.37,0.79
2025-03-03T11:50:05.037062,0.31,-0.31,0.73
2025-03-03T11:50:05.401023,0.43,-0.37,0.73
2025-03-03T11:50:05.758443,0.12,-0.31,0.73
2025-03-03T11:50:06.150625,-0.06,-0.31,0.67
2025-03-03T11:50:06.526848,0.55,-0.31,0.79
2025-03-03T11:50:06.880586,0.18,-0.31,0.73
2025-03-03T11:50:07.269883,0.06,-0.31,0.67
2025-03-03T11:50:07.650724,-1.34,-0.18,0.49
2025-03-03T11:50:08.070738,0.92,-0.43,0.92
2025-03-03T11:50:08.430558,0.85,-0.49,0.85
2025-03-03T11:50:08.801029,0.06,-0.31,0.67
2025-03-03T11:50:09.196660,0.12,-0.24,0.67
2025-03-03T11:50:09.561391,0.06,-0.31,0.67
2025-03-03T11:50:09.959725,0.18,-0.37,0.73
2025-03-03T11:50:10.325548,-0.24,-0.24,0.61
2025-03-03T11:50:10.932489,1.04,-0.49,0.92
2025-03-03T11:50:11.293659,0.55,-0.43,0.79
2025-03-03T11:50:11.664364,0.18,-0.37,0.67
2025-03-03T11:50:12.050779,0.67,-0.31,0.79
2025-03-03T11:50:12.419577,0.67,-0.43,0.79
2025-03-03T11:50:12.783980,0.55,-0.37,0.73
2025-03-03T11:50:13.157150,0.67,-0.31,0.73
2025-03-03T11:50:14.703765,2.08,0.06,0.61
2025-03-03T11:50:15.069389,-1.83,0.18,0.18
2025-03-03T11:50:15.439324,-1.22,-0.06,0.37
2025-03-03T11:50:15.807924,0.0,-0.06,1.1
2025-03-03T11:50:16.184627,1.46,-0.37,0.79
2025-03-03T11:50:16.570018,0.55,-0.24,0.79
2025-03-03T11:50:16.955695,-0.67,-0.06,0.37
2025-03-03T11:50:17.315687,-2.38,-0.12,0.12
2025-03-03T11:50:17.668035,4.58,-0.73,1.59
2025-03-03T11:50:18.019700,-0.37,-0.18,0.55
2025-03-03T11:50:18.407404,0.0,-0.18,0.61
2025-03-03T11:50:18.797511,0.43,-0.24,0.61
2025-03-03T11:50:19.169155,0.73,-0.31,0.79
2025-03-03T11:50:19.526364,0.49,-0.24,0.73
2025-03-03T11:50:19.892383,0.06,-0.18,0.61
2025-03-03T11:50:20.265360,1.04,-0.37,0.55
2025-03-03T11:50:20.652176,-1.59,0.0,0.24
2025-03-03T11:50:21.032479,-0.31,-0.18,0.55
2025-03-03T11:50:21.472933,-0.43,-0.18,0.55
2025-03-03T11:50:21.850876,19.35,-2.5,4.7
2025-03-03T11:50:22.217617,14.71,-1.89,3.6
2025-03-03T11:50:22.582925,5.86,-0.98,1.71
2025-03-03T11:50:22.976262,3.11,-0.55,1.22
2025-03-03T11:50:23.348979,2.87,-0.37,0.92
2025-03-03T11:50:23.741892,2.26,-0.49,1.04
2025-03-03T11:50:24.103254,1.22,-0.37,0.85
2025-03-03T11:50:24.809583,0.92,-0.37,0.79
2025-03-03T11:50:25.209378,1.04,-0.37,0.85
2025-03-03T11:50:25.592123,0.12,-0.24,0.67
2025-03-03T11:50:25.984688,0.18,-0.24,0.61
2025-03-03T11:50:26.383359,-0.55,-0.12,0.49
2025-03-03T11:50:26.781876,-1.04,-0.06,0.37
2025-03-03T11:50:27.174868,-0.12,-0.12,0.49
2025-03-03T11:50:27.572079,-0.37,-0.12,0.49
2025-03-03T11:50:27.950994,-0.37,-0.06,0.43
2025-03-03T11:50:28.366065,0.79,-0.24,0.73
2025-03-03T11:50:28.780149,1.59,-0.37,0.92
2025-03-03T11:50:29.174811,1.53,-0.37,0.92
2025-03-03T11:50:29.574602,0.12,-0.18,0.61
2025-03-03T11:50:29.966631,0.0,-0.18,0.61
2025-03-03T11:50:30.342529,0.18,-0.18,0.61
2025-03-03T11:50:30.706797,0.0,-0.12,0.55
2025-03-03T11:50:31.371438,0.0,-0.12,0.67
2025-03-03T11:50:32.064359,0.24,-0.24,0.61
2025-03-03T11:50:32.497259,0.12,-0.18,0.61
2025-03-03T11:50:33.182789,0.0,-0.18,0.61
2025-03-03T11:50:33.554847,0.37,-0.18,0.67
2025-03-03T11:50:33.992166,0.67,-0.24,0.79
2025-03-03T11:50:34.958199,0.06,-0.18,0.61
2025-03-03T11:50:35.345209,2.69,-0.49,1.16
2025-03-03T11:50:35.712120,2.81,-0.49,1.16
2025-03-03T11:50:36.184302,2.2,-0.43,1.04
2025-03-03T11:50:36.658650,1.34,-0.31,0.85
2025-03-03T11:50:37.082740,-2.2,0.12,0.12
2025-03-03T11:50:37.478622,-0.06,-0.12,0.55
2025-03-03T11:50:37.897643,-0.06,-0.12,0.61
2025-03-03T11:50:38.308274,1.77,-0.37,0.92
2025-03-03T11:50:38.716393,4.7,-0.67,1.53
2025-03-03T11:50:39.202723,2.99,-0.49,1.22
2025-03-03T11:50:39.603129,1.1,-0.31,0.85
2025-03-03T11:50:40.004576,0.18,-0.12,0.61
2025-03-03T11:50:40.451335,0.12,-0.18,0.61
2025-03-03T11:50:40.863005,0.18,-0.18,0.67
2025-03-03T11:50:41.247547,-0.06,-0.18,0.55
2025-03-03T11:50:41.660631,0.55,-0.24,0.73
2025-03-03T11:50:42.062195,0.67,-0.18,0.61
2025-03-03T11:50:42.500425,-0.67,-0.12,0.49
2025-03-03T11:50:42.894033,0.55,-0.18,0.73
2025-03-03T11:50:43.295559,0.06,-0.18,0.61
2025-03-03T11:50:43.684288,-0.18,-0.06,0.43
2025-03-03T11:50:44.108434,-0.06,-0.18,0.61
2025-03-03T11:50:44.498914,-1.34,0.0,0.31
2025-03-03T11:50:44.939826,0.43,-0.24,0.67
2025-03-03T11:50:45.350791,-0.12,-0.18,0.55
2025-03-03T11:50:45.746568,0.55,-0.24,0.73
2025-03-03T11:50:46.128443,0.73,-0.24,0.73
2025-03-03T11:50:46.493457,0.92,-0.24,0.79
2025-03-03T11:50:46.866814,-1.77,0.0,0.24
2025-03-03T11:50:47.256132,-4.09,0.31,-0.24
2025-03-03T11:50:47.623285,-1.46,0.0,0.31
2025-03-03T11:50:48.027287,0.24,-0.18,0.61
2025-03-03T11:50:48.439644,0.18,-0.18,0.67
2025-03-03T11:50:48.855672,0.37,-0.18,0.61
2025-03-03T11:50:49.861398,0.31,-0.12,0.61
2025-03-03T11:50:50.243201,0.31,-0.18,0.67
2025-03-03T11:50:50.641427,-0.37,-0.06,0.55
2025-03-03T11:50:51.319238,0.0,-0.18,0.61
2025-03-03T11:50:51.710999,0.98,-0.24,0.79
2025-03-03T11:50:52.102237,-0.18,-0.12,0.55
2025-03-03T11:50:52.484358,0.43,-0.06,0.98
2025-03-03T11:50:52.866055,6.16,-0.85,1.83
2025-03-03T11:50:53.235959,2.99,-0.37,1.1
2025-03-03T11:50:53.641647,6.16,-0.85,1.83
2025-03-03T11:50:54.327847,2.69,-0.43,1.1
2025-03-03T11:50:55.677515,-1.16,0.0,0.37
2025-03-03T11:50:56.037818,-0.61,-0.06,0.43
2025-03-03T11:50:56.515441,-8.61,0.79,-0.92
2025-03-03T11:50:56.888487,0.06,-0.18,0.61
2025-03-03T11:50:57.282237,5.43,-0.73,1.71
2025-03-03T11:50:57.660504,1.34,-0.31,0.85
2025-03-03T11:50:58.019778,0.73,-0.24,0.67
2025-03-03T11:50:58.395318,1.16,-0.18,0.85
2025-03-03T11:50:58.777434,7.87,-1.04,2.2
2025-03-03T11:50:59.187092,7.26,-1.04,2.08
2025-03-03T11:50:59.582837,-2.56,0.0,0.12
2025-03-03T11:50:59.978099,-3.97,0.31,-0.18
2025-03-03T11:51:00.370805,-0.49,-0.18,0.55
2025-03-03T11:51:00.836030,1.28,-0.31,0.85
2025-03-03T11:51:01.235431,0.85,-0.24,0.73
2025-03-03T11:51:01.674509,-1.04,-0.06,0.37
2025-03-03T11:51:02.059902,-0.73,-0.06,0.49
2025-03-03T11:51:02.451113,-0.24,-0.12,0.55
2025-03-03T11:51:02.871158,-0.43,-0.12,0.49
2025-03-03T11:51:03.286143,0.37,-0.24,0.67
2025-03-03T11:51:03.668945,0.43,-0.18,0.67
2025-03-03T11:51:04.082903,0.12,-0.18,0.61
2025-03-03T11:51:04.462224,-0.67,-0.06,0.49
2025-03-03T11:51:05.010014,0.18,-0.18,0.67
2025-03-03T11:51:05.377250,1.16,-0.31,0.85
2025-03-03T11:51:05.785852,2.08,-0.37,1.04
2025-03-03T11:51:06.197463,0.12,-0.18,0.61
2025-03-03T11:51:06.585327,-0.61,-0.12,0.49
2025-03-03T11:51:07.267213,0.61,-0.24,0.73
2025-03-03T11:51:07.667711,0.12,-0.18,0.61
2025-03-03T11:51:08.063461,2.08,1.71,2.99
2025-03-03T11:51:08.450685,1.65,-0.37,0.98
2025-03-03T11:51:08.825228,-3.78,0.18,-0.24
2025-03-03T11:51:09.622062,-3.42,0.24,-0.12
2025-03-03T11:51:09.994809,-0.98,-0.06,0.43
2025-03-03T11:51:10.380741,0.31,-0.18,0.61
2025-03-03T11:51:10.757137,0.67,-0.31,0.67
2025-03-03T11:51:11.135874,0.24,-0.12,0.67
2025-03-03T11:51:11.499302,-0.43,-0.12,0.49
2025-03-03T11:51:11.888725,0.0,-0.18,0.61
2025-03-03T11:51:12.297962,0.12,-0.31,0.31
2025-03-03T11:51:12.703633,0.49,-0.18,0.67
2025-03-03T11:51:13.082850,0.73,-0.24,0.73
2025-03-03T11:51:13.457177,-0.31,-0.12,0.55
2025-03-03T11:51:13.810869,0.31,-0.18,0.67
2025-03-03T11:51:14.199621,-0.06,-0.18,0.61
2025-03-03T11:51:14.615960,0.61,-0.24,0.67
2025-03-03T11:51:14.990708,0.85,-0.31,0.79
2025-03-03T11:51:15.389897,-0.98,-0.06,0.43
2025-03-03T11:51:15.872308,-0.85,-0.18,0.67
2025-03-03T11:51:16.249749,0.37,-0.18,0.61
2025-03-03T11:51:16.603965,0.37,-0.06,0.79
2025-03-03T11:51:16.980461,1.59,-0.37,0.85
2025-03-03T11:51:17.341431,1.22,-0.31,0.79
2025-03-03T11:51:17.746926,0.55,-0.18,0.73
2025-03-03T11:51:18.116542,0.31,-0.18,0.61
2025-03-03T11:51:18.483036,-0.98,-0.06,0.37
2025-03-03T11:51:19.020751,-1.16,0.0,0.18
2025-03-03T11:51:19.424394,0.92,-0.31,0.79
2025-03-03T11:51:19.814948,1.4,-0.31,0.85
2025-03-03T11:51:20.215699,0.12,-0.24,0.61
2025-03-03T11:51:20.666263,0.49,-0.24,0.73
2025-03-03T11:51:21.054911,-0.24,-0.12,0.55
2025-03-03T11:51:21.451121,-0.06,-0.18,0.55
2025-03-03T11:51:21.819655,-1.16,-0.06,0.37
2025-03-03T11:51:22.210492,-0.92,-0.06,0.43
2025-03-03T11:51:22.614496,0.12,-0.18,0.67
2025-03-03T11:51:23.003110,0.06,-0.18,0.67
2025-03-03T11:51:23.395591,1.22,-0.24,0.79
2025-03-03T11:51:23.788844,1.71,-0.37,0.92
2025-03-03T11:51:24.172698,0.43,-0.18,0.67
2025-03-03T11:51:24.556395,0.06,-0.18,0.55
2025-03-03T11:51:24.968442,0.31,-0.18,0.67
2025-03-03T11:51:25.382533,0.31,-0.18,0.67
2025-03-03T11:51:25.781805,0.24,-0.18,0.67
2025-03-03T11:51:26.189358,-4.88,0.43,-0.37
2025-03-03T11:51:26.590038,2.99,-0.49,1.22
2025-03-03T11:51:26.981410,1.34,-0.31,0.85
2025-03-03T11:51:27.391517,1.59,-0.37,0.92
2025-03-03T11:51:27.790149,-0.12,-0.12,0.55
2025-03-03T11:51:28.175971,0.12,-0.18,0.61
2025-03-03T11:51:28.546525,-0.12,-0.12,0.55
2025-03-03T11:51:28.931585,0.55,-0.24,0.67
2025-03-03T11:51:29.321636,0.31,-0.18,0.67
2025-03-03T11:51:29.698294,-0.73,-0.06,0.49
2025-03-03T11:51:30.108469,-0.55,-0.06,0.49
2025-03-03T11:51:30.502185,-0.18,-0.12,0.61
2025-03-03T11:51:30.922661,0.73,-0.18,0.73
2025-03-03T11:51:31.305109,0.73,-0.24,0.67
2025-03-03T11:51:31.685169,0.37,-0.18,0.67
2025-03-03T11:51:32.061126,-0.31,-0.12,0.49
2025-03-03T11:51:32.447058,-0.12,-0.12,0.61
2025-03-03T11:51:32.812093,0.49,-0.24,0.73
2025-03-03T11:51:33.193095,31.19,-2.99,6.65
2025-03-03T11:51:33.570987,28.2,-3.36,6.23
2025-03-03T11:51:33.971037,5.31,-0.73,1.65
2025-03-03T11:51:34.367410,-8.24,0.79,-1.04
2025-03-03T11:51:34.747103,-2.99,0.12,-0.06
2025-03-03T11:51:35.113718,-0.98,0.0,0.43
2025-03-03T11:51:35.500296,0.37,-0.18,0.67
2025-03-03T11:51:35.936676,-0.18,-0.12,0.55
2025-03-03T11:51:36.324799,0.0,-0.18,0.55
2025-03-03T11:51:36.701041,-3.05,0.24,0.06
2025-03-03T11:51:37.101633,-1.28,-0.06,0.31
2025-03-03T11:51:37.517777,0.37,-0.18,0.67
2025-03-03T11:51:37.900841,1.65,-0.37,0.85
2025-03-03T11:51:38.429556,1.34,-0.24,0.85
2025-03-03T11:51:39.015559,0.06,-0.12,0.61
2025-03-03T11:51:39.389628,0.49,-0.24,0.73
2025-03-03T11:51:39.775984,-0.92,0.0,0.37
2025-03-03T11:51:40.154060,-0.92,0.0,0.43
2025-03-03T11:51:40.532418,-0.18,-0.18,0.49
2025-03-03T11:51:40.921247,0.43,-0.18,0.73
2025-03-03T11:51:41.336337,-0.12,-0.12,0.55
2025-03-03T11:51:41.744299,3.11,-0.43,1.22
2025-03-03T11:51:42.119276,2.81,-0.43,1.16
2025-03-03T11:51:42.511345,0.85,-0.24,0.79
2025-03-03T11:51:42.902364,-0.61,-0.12,0.49
2025-03-03T11:51:43.295978,-5.74,-0.24,-0.92
2025-03-03T11:51:43.698949,-3.11,0.18,-0.06
2025-03-03T11:51:44.110723,0.43,-0.24,0.67
2025-03-03T11:51:44.509983,-0.67,-0.06,0.61
2025-03-03T11:51:44.914010,-3.91,0.24,-0.18
2025-03-03T11:51:45.310338,-3.36,0.24,-0.06
2025-03-03T11:51:45.745181,-0.85,-0.18,0.18
2025-03-03T11:51:46.122897,-0.49,-0.18,0.43
2025-03-03T11:51:46.520799,0.18,-0.18,0.61
2025-03-03T11:51:46.920473,-0.18,-0.12,0.55
2025-03-03T11:51:47.308159,0.49,0.06,1.04
2025-03-03T11:51:47.702336,-0.18,-0.18,0.49
2025-03-03T11:51:48.102377,1.04,-0.24,0.79
2025-03-03T11:51:48.515962,-1.04,0.0,0.43
2025-03-03T11:51:48.944622,0.0,-0.12,0.61
2025-03-03T11:51:49.332518,-0.92,-0.06,0.37
2025-03-03T11:51:49.711072,0.12,-0.18,0.55
2025-03-03T11:51:50.227243,0.43,-0.18,0.67
2025-03-03T11:51:50.653871,0.67,-0.24,0.73
2025-03-03T11:51:51.091626,0.98,-0.06,1.16
2025-03-03T11:51:51.498289,0.24,-0.24,0.67
2025-03-03T11:51:51.904956,0.85,-0.24,0.79
2025-03-03T11:51:52.289079,-0.24,-0.06,0.49
2025-03-03T11:51:52.656695,0.67,0.0,1.1
